SF Link,Account Name,Status,Combined Activation Status,BW Plan,Monthly Spend,EC Customer,Signal,Website,City,State,Zip,Phone,Customer Type,Active Students,Billing Active (L30D)
0013u00001c1U3FAAU,Van Buren County Head Start Center,Inactive Prospect,Onboarding,,,No,"Name, Website",WWW.VANBURENHEADSTART.COM,SPENCER,Tennessee,38585,(423) 881-5182,,,
0013u00001e7ujxAAA,"Virginia Head Start Association, Inc.",Inactive Prospect,Onboarding,,,No,"Name, Website",https://hrcapinc.org/head-start-enrollment/,PORTSMOUTH,Virginia,23701,(757) 673-0548,,,
0013u00001gOaZGAA0,Waabinong Head Start Child Care Centre,Inactive Prospect,Onboarding,,,No,Name,https://oahsa.ca/waabinong/,Sault Ste Marie,Ontario,P6B1Z3,17052545454,,,
0013u00001UNiW1AAL,Waccamaw EOC Head Start/Early Head Start,Inactive Prospect,Onboarding,,,No,Name,weoc.org,Green Sea,South Carolina,29545,18432344100,,,
0013u00001ZOn4pAAD,Wahpeton Head Start Center,Inactive Prospect,Onboarding,,,No,Name,WWW.SENDCAA.ORG,Wahpeton,North Dakota,58075-3717,17012358931,,,
001Rd000005rmQGIAY,Wapello County Head Start @ Lutheran,Inactive Prospect,Onboarding,,,No,Name,sieda.org,Ottumwa,Iowa,52501,6413294165,,,
0013u00001PwFoGAAV,WASHINGTON COUNTY EARLY HEAD START,Inactive Prospect,Onboarding,,,No,Name,eicca.org,PLYMOUTH,North Carolina,27962,(252) 791-0665,,,
0013u00001VQzzGAAT,"Washington County Nb & Pw Club, Inc. Head Start - Johnson County Center",Inactive Prospect,Onboarding,,,No,Name,nbpw.org,Wrightsville,Georgia,31096,(478) 864-1400,,,
0013u00001XCksWAAT,"Washington County Nb & Pw Club, Inc. Head Start/Ga. Pre-K Sandersville Site",Inactive Prospect,Onboarding,,,No,Name,www.washingtoncountyga.gov,Sandersville,Georgia,31082,(478) 348-6985,,,
0013u00001SKSQbAAP,Water Valley Head Start Center,Inactive Prospect,Onboarding,,,No,"Name, Website",https://www.mapheadstart.org/page_view.cfm?cpidn=206,Valley,Mississippi,38965,662-473-1552,,,
0013u00001TYWn5AAH,Wateree Community Actions Inc. Stateburg Head Start Center,Inactive Prospect,Onboarding,,,No,Name,https://www.warthchildcare.com/?fbclid=IwAR1QRB9RRg5G_3gW6kfeA-9eX0cvLJjri4stcorV5ZkUQUSbi9iKMh0Jrx0,Sumter,South Carolina,29150,(803) 494-2437,,,
0013u00001UwXqGAAV,Wayne Cap Inc. Sodus Head Start,Inactive Prospect,Onboarding,,,No,Name,waynecap.org,Sodus,New York,14581,3153597516,,,
0013u00001VC5CBAA1,Wayne County Head Start & Pre-K,Inactive Prospect,Onboarding,,,No,Name,https://www.coastalgacaa.org/early-childhood-education.html,Jesup,Georgia,31545,19122643281,Non-Target,,
0013u00001mA3dtAAC,Wayne Metro Head Start-Cortland,Inactive Prospect,Onboarding,,,No,Name,waynemetro.org,Highalnd Park,MI,48203,3132020280,,,
0013u00001h0IeKAAU,West Amory Head Start,Inactive Prospect,Onboarding,,,No,"Name, Website",http://www.msheadstart.org/,Amory,Mississippi,38821,16019696979,,,
0013u00001YZ8z2AAD,West Feliciana Parish Head Start Program - Saint Francisville LA Child Day Care - Type III,Inactive Prospect,Onboarding,,,No,Name,http://westfeliciana.la.schoolwebpages.com/education/school/school.php?sectiondetailid=16426&,Saint Francisville,Louisiana,70775,(225) 635-5449,,,
0013u00001aouveAAA,West Las Vegas Head Start Early Childhood Center,Inactive Prospect,Onboarding,,,No,Name,https://ecc.cybercardinal.com,Las Vegas,New Mexico,87701,(505) 426-2821,,,
001PB00000ZIACrYAP,West Last Vegas Head Start,Inactive Prospect,Onboarding,,,No,Name,http://cybercardinal.net/schools/ecc,Las Vegas,New Mexico,87701,(505)454-5780,,,
001Rd000002R2NyIAK,West Main Head Start,Inactive Prospect,Onboarding,Free,,No,Name,ckyhs.org,Bardstown,Indiana,40004,(270) 692-9966,Non-Target,,
0013u00001apc1kAAA,WEST OAK HEAD START,Inactive Prospect,Onboarding,Free,,No,Name,caaofokc.org,Oklahoma City,Oklahoma,73129,14052320199,Non-Target,,
001PB00000ZfSc5YAF,Western Arizona Council of Governments Head Start - Deb - 20 Sites,Inactive Prospect,Onboarding,,,No,Name,https://www.wacog.com,Somerton,Arizona,85350,(928) 217-7146,,,
0013u00001RSdNCAA1,White Oak Head Start,Inactive Prospect,Onboarding,,,No,Name,www.nc-cada.org,Enfield,North Carolina,27823,12525394155,,,
0013u00001W27ArAAJ,White Pine Head Start,Inactive Prospect,Onboarding,,,No,Name,www.douglascherokee.org,White Pine,Tennessee,37890-3510,14235874501,,,
0013u00001U8XBFAA3,Williamstown Head Start,Inactive Prospect,Onboarding,,,No,Name,gatewaycat.org,WILLIAMSTOWN,New Jersey,08094-1351,(856)262-9438,,,
0013u00001byHZAAA2,Williamstown HeadStart,Inactive Prospect,Onboarding,,,No,Name,gatewaycap.org?DivisionID=14602&DepartmentID=15189&SubDepartmentID=9815,Williamstown,New Jersey,8094,(856) 262-9438,,,
0013u00001oBYFWAA4,Willie North Head Start,Inactive Prospect,Onboarding,,,No,Name,cafi-ga.org,Carrollton,Georgia,30117,7068842651,,,
0013u00001aBqohAAC,Windham Head Start / Early Head Start,Inactive Prospect,Onboarding,,,No,Name,,Post,Texas,79356,806-495-2544,,,
0013u00001kxwt4AAA,Wolfe County Head Start Center,Inactive Prospect,Onboarding,,,No,Name,setel.com,Beattyville,Kentucky,41311,(606) 668-7879,Non-Target,,
0013u00001LNCNcAAP,Wood county head start,Inactive Prospect,Onboarding,,,No,"Name, Website",WWW.WOODCOHEADSTART.ORG,Wisconsin Rapids,Wisconsin,54494-5249,17154212066,,,
001PB00000WYklzYAD,WOODLAND CREE FIRST NATIONS CHILD CARE CENTRE,Inactive Prospect,Onboarding,,,No,Website,https://woodlandcree.ca/daycare-headstart,Cadotte Lake,AB,T0H 0N0,7806174055,,,
0013u00001T3NcHAAV,Woodmere Day Care - Harvey La Child Day Care - Head Start,Inactive Prospect,Onboarding,,,No,Name,https://www.facebook.com/pages/Woodmere-Daycare/111901175540879,Harvey,Louisiana,70058,(504) 348-4668,,,
0013u00001ql8YsAAI,Worcester Head Start,Inactive Prospect,Onboarding,,,No,Name,,Worcester,Massachusetts,1602,7744520891,,,
0013u00001VPspSAAT,Worcester Head Start @ Millbury Street,Inactive Prospect,Onboarding,,,No,"Name, Website",http://headstart.worcesterschools.org/,Worcester,Massachusetts,1610,(508) 799-3235,,,
0013u00001OFltTAAT,Wrigley Head Start,Inactive Prospect,Onboarding,,,No,Name,gcscap.org,West Liberty,Kentucky,41472,(606) 743-2419,,,
0013u00001gOAYsAAO,YDI Mel Aragon Head Start Academy,Inactive Prospect,Onboarding,,,No,Name,www.ydinm.org,Albuquerque,New Mexico,87104,15054588651,,,
001PB00000WNnSEYA1,Yerington headstart,Inactive Prospect,Onboarding,Free,,No,Name,,,Nevada,,(775) 495-0592,,,
0013u00001oAsl3AAC,YMCA Baltimore County Head Start,Inactive Prospect,Onboarding,,,No,Name,https://mountoliveumcmd.org/,Randallstown,Other,21133,4104937331,,,
0013u00001aCKZ4AAO,YWCA of Baton Rouge Head Start,Inactive Prospect,Onboarding,,,No,Name,ywca-br.org,Baton Rouge,Louisiana,70805,12252247744,,,
0013u00001VPOi1AAH,YWCA Prescott Early Head Start,Inactive Prospect,Onboarding,,,No,Name,https://www.ywca.org/site/pp.asp?c=ejIPK6OYG&b=201379,Baton Rouge,LA,70805,2252365574,,,
0013u00001bO2WUAA0,Z.L. Madden Head Start,Inactive Prospect,Onboarding,,,No,Name,pcasp.org,Spartanburg,South Carolina,29303,(864) 585-3496,,,
0013u00001ap1gdAAA,Zaagi-Idiwin Aboriginal Head Start Program,Inactive Prospect,Onboarding,,,No,Name,unfc.org,Fort Frances,Ontario,P9A2N9,(807) 274 - 7244,,,
001PB00000cJEuGYAW,Zuni Head Start Program,Inactive Prospect,Onboarding,,,No,Name,http://www.ashiwi.org,Zuni,New Mexico,87327,5057825750,,,
0013u00001mvCqZAAU,[Cushing] United Community Action - Early HeadStart in OK - Location 2,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Cushing,OKLAHOMA,74023,918-225-0909,Multi-Site Child,25,
0013u00001W1VbnAAF,[Elko] Inter-Tribal Council of Nevada Head Start - Location 1,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,itcn.org,Schurz,NV,89427,7757732583,Multi-Site Parent,7,
001Rd000005EjGwIAK,[Ft. McDermitt] Inter-Tribal Council of Nevada Head Start - Location 2,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,11,
0013u000017ZKGOAA4,[Glenwood Center] - Family Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Website,https://headstartprograms.org/detail/national_association_of_family_brooklyn_ny.html,Brooklyn,New York,11210,(718) 859-7720,Multi-Site Child,117,
0013u000017Xny3AAC,[Hudson] Columbia Opportunities Inc. Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,columbiaopportunities.org,Jamaica,New York,12534-2507,#ERROR!,Multi-Site Parent,34,
001PB00000H0YZSYA3,[Loc 4] NKCAC Head Start - Dayton,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,,
001PB00000H0YZWYA3,[Loc 8] NKCAC Head Start - Ft. Wright,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,18,
001PB00000H0YZXYA3,[Loc 9] NKCAC Head Start - LLC,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,14,
001Rd000005EYgWIAW,[Lovelock] Inter-Tribal Council of Nevada Head Start - Location 6,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,6,
001Rd000005Eb88IAC,[Owyhee] Inter-Tribal Council of Nevada Head Start - Location 7,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,14,
001Rd000005Ek9mIAC,[PL-Nixon] Inter-Tribal Council of Nevada Head Start - Location 4,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,6,
0013u00001mvCqaAAE,[Sapulpa]United Community Action - Early HeadStart in OK - Location 3,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,OKLAHOMA,,19182241094,Multi-Site Child,41,
001Rd000005EkHpIAK,[Wadsworth] Inter-Tribal Council of Nevada Head Start - Location 3,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Multi-Site Child,11,
0013u000016SuJzAAK,ACCC ELC II ; Gateway Head Start,Cancelled Customer,Onboarding,Inactive,,No,"Name, Website",https://www.gatewaycap.org/headstart,Mays Landing,NJ,8330,16098370021,Single-Site,43,
0013u00001dSQkNAAW,Alphabet Kids,Cancelled Customer,SaaS Only Activated,Inactive,,No,Website,https://www.alphabetkidsheadstart.com/,Louisville,Kentucky,40291,(502) 609-0156,Single-Site,33,
0013u00001MaEcVAAV,Brosley Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,https://www.facebook.com/SCMCAA,Broseley,MISSOURI,63932,573-328-4141,Multi-Site Child,7,
0013u000017WMtaAAG,Browning Head Start Center,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.avancehouston.org,HOUSTON,Texas,77009,713-869-1684,Multi-Site Child,42,
0013u00001i6asBAAQ,Building Blocks Head Start Academy,Cancelled Customer,SaaS and Billing Activated,Inactive,,No,Name,https://m.facebook.com/pg/AlphaBitzEarlyLearningCenter/about/?mt_nav=1,Groves,Texas,77619 6402,(409) 433-5338,Single-Site,27,No
0013u00001dSkp8AAC,CHARLIE THOMAS HEAD START,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Baton Rouge,Louisiana,70810,225-359-9225,Single-Site,101,
0013u00001RPz2tAAD,City of Baton Rouge | East Baton Rouge Parish Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,www.brgov.com,Baton Rouge,Louisiana,70802-4060,12252702058,Government Payer,2,
0013u00001fG13rAAC,Community Action Agency of Siouxland - HeadStart,Cancelled Customer,Onboarding,Inactive,,No,Name,live.siouxcityschools.com,Sioux City,IOWA,51106,(712) 224-7479,Multi-Site Parent,,
0013u00001fbMdzAAE,Council Bluffs Head Start 2,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,13,
0013u00001kPJmCAAW,Cresco Head Start,Cancelled Customer,Onboarding,Free,,No,Name,,,,,,Multi-Site Child,,
0013u00001dSkmnAAC,Dent County Head Start & Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,Missouri,,5737293188,Multi-Site Child,47,
0013u00001dSkoFAAS,East Carter County (ECC) Head Start,Cancelled Customer,Onboarding,Inactive,,No,"Name, Website",https://scmcaa.org/head-start-early-head-start/,ELLSINORE,Missouri,63937,573-322-0099,Multi-Site Child,23,
0013u00001ilGrhAAE,English Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001d9HMUAA2,FREEMAN MATTHEWS HEAD START,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.brgov.com,Baton Rouge,LOUISIANA,70807,225-387-8539,Single-Site,109,
001Rd00000DmpAYIAZ,Gather & Grow Ohana Child Care,Cancelled Customer,SaaS Only Activated,Free,,No,Website,http://www.hcapweb.org/headstart/head-start-locations/,Ewa Beach,Hawaii,96706,8087967141,Single-Site,2,
001PB00000KkZbyYAF,Gitlaxta’amiks Headstart,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,peopleofthegrizzly.com,,British Columbia,,12506332724,Single-Site,27,
0013u00001kPJiBAAW,Guttenberg Head Start,Cancelled Customer,Onboarding,Free,,No,Name,,,,,,Multi-Site Child,,
0013u00001fbMe0AAE,Harlan Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,12,
001PB00000QhVOAYA3,Havasupai Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,havasupai-nsn.gov,Supai,Arizona,86435,#ERROR!,Single-Site,35,
001Rd00000ERFpPIAX,Head Start at Poplar Creek,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Non-Target,100,
0011I00000EFog1QAD,Hope Head Start N Nursey,Cancelled Customer,Onboarding,Inactive,,No,Name,https://milestonemontessorichildcare2.business.site/?utm_source=gmb&utm_medium=referral#testimonials,Alb,NM,87108,505 2554540,Single-Site,1,
0013u000018ArcqAAC,HTEA - Hoopa Tribal Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,California,,530-739-3400,Non-Target,29,
0013u000018ArcpAAC,HTEA - Hoopa Tribal Head Start Program,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Sacramento,California,95819,(530) 625-1609,Non-Target,80,
0013u00001nEFOaAAO,Hualapai Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,hualapai-nsn.gov,Peach Springs,ARIZONA,86434,9287692244,Single-Site,37,
0013u00001bNmadAAC,Jefferson County Head Start,Cancelled Customer,SaaS Only Activated,Free,,No,Name,jeffco.us,Arvada,Colorado,80002,(720) 497-7941,Single-Site,76,
0013u000017WMtSAAW,Jensen Drive Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.avancehouston.org,Houston,Texas,77093 6713,(713) 742-8952,Multi-Site Child,185,
0013u00001W3h3iAAB,Kennedy Head Start Room,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,vdps.net,Warren,Michigan,48089,(586) 758-8349,Single-Site,142,
0013u00001fbMe1AAE,Mapleton Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,15,
001PB00000Nd1NYYAZ,Maryville Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Enterprise,,
001PB00000JCIZLYA5,Mid-Cumberland Community Action Agency Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,"Name, Website",https://midcumberland.org/services/head-start/,Springfield,Tennessee,37172,16155613307,Single-Site,15,
0013u00001fbMe2AAE,Missouri Valley Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,10,
001Rd00000DFhMzIAL,Muskoday On-Reserve Head Start Centre,Cancelled Customer,Onboarding,Inactive,,No,Name,,,Saskatchewan,,6395330102,Single-Site,6,
001Rd00000G6OrHIAV,Nancy's Dream Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,Tennessee,,7317770073,Single-Site,,
0013u00001MaEcUAAV,Neelyville Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Neelyville,MISSOURI,63954,573-989-3485,Multi-Site Child,17,
0013u00001fEZLgAAO,NEICAC Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,neicac.org,Decorah,IA,52101,5633822518,Multi-Site Parent,,
0013u00001kPJUbAAO,New Hampton Head Start,Cancelled Customer,Onboarding,Free,,No,Name,,,,,,Multi-Site Child,,
0013u00001NPThBAAX,Nicaa Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.nicaa.org,Freeport,Illinois,61032-5600,(815) 235-3740,Single-Site,120,
0013u00001F3SMoAAN,Oakwood Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.avancehouston.org,SPRING,Texas,77379,281-370-9665,Multi-Site Child,75,
0013u00001kPJccAAG,Oelwein A Head Start,Cancelled Customer,Onboarding,Free,,No,Name,www.neicac.org,Decorah,IA,52101,5633809606,Multi-Site Child,,
0013u00001ilLOSAA2,Oelwein B Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001ilLOUAA2,Oelwein E Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
001Rd000003i47pIAA,Pawnee Headstart,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,,,,Single-Site,23,
0011I0000143fadQAA,Poplar Bluff Full Year Center (FYC) Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,scmcaa.org,SALEM,Missouri,65560,(573) 325-4255,Multi-Site Child,59,
0013u00001dSkmPAAS,Poplar Bluff Karen West Head Start &amp; Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,,Missouri,,5737273740,Multi-Site Child,41,
0013u00001MaEcOAAV,Poplar Bluff North Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,scmcaa.org,Poplar Bluff,MISSOURI,63901-3075,573-778-9411,Multi-Site Child,14,
0013u00001ilLORAA2,Postville A Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
001Rd00000DoJchIAF,Region 16 Head Start/Early Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Single-Site,53,
0013u00001dSknlAAC,Reynolds County Head Start &amp; Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,scmcaa.org,Ellington,Missouri,63638,573-663-3199,Multi-Site Child,10,
0013u00001MaEcNAAV,Ripley County Early Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,MISSOURI,,573-996-2111,Multi-Site Child,12,
0013u00001dVS0FAAW,Rocky Boy Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,rockyboy.k12.mt.us,,Montana,,4063991983,Single-Site,107,
0013u00001JxaKqAAJ,Sequatchie Valley Head Start,Cancelled Customer,Onboarding,Inactive,,No,"Name, Website",www.svheadstart.info,South Pittsburg,Tennessee,37380-1752,(423) 447-2459,Government Payer,24,
001Rd000006FWSNIA4,Seven Hills Head Start Preschool,Cancelled Customer,Onboarding,Inactive,,No,Name,https://www.owensboro.kyschools.us/o/shhsp,Owensboro,Kentucky,42301,(270)686-6059,Single-Site,11,
0013u00001dSknWAAS,Shannon County Head Start & Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Winona,Missouri,65588,5733258272,Multi-Site Child,26,
0013u00001ilGriAAE,Sloan Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001ilGrjAAE,Sun Ridge Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001QZRraAAH,Sunshine City Learning Center,Cancelled Customer,SaaS and Billing Activated,Free,,No,Website,http://headstart.csi.edu/program/contacts.asp,American Falls,Idaho,83211,12089041051,Multi-Site Child,28,No
0013u00001T3mc0AAB,Tri-County Head Start-Maywood Center,Cancelled Customer,Onboarding,Inactive,,No,"Name, Website",tricountyheadstart.com,Waterloo,Iowa,50707,(319) 287-3848,Multi-Site Parent,16,
0013u00001d8JCpAAM,United Community Action - Early HeadStart in OK,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,http://www.ucapinc.org,Drumright,OK,74030,9187290903,Multi-Site Parent,17,
0013u00001dSkoKAAS,Van Buren Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,https://scmcaa.org/center-locations-and-information/,Van Buren,Missouri,63965,573-323-8905,Multi-Site Child,15,
0013u000017WMtRAAW,Walter's Road Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,www.avancehouston.org,Houston,Texas,77067 1956,(281) 919-2931,Multi-Site Child,100,
0013u00001kPFonAAG,War Eagle Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001ilLOPAA2,Waukon A Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001ilLOOAA2,Waukon B Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001ilLONAA2,Wavery Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001MaEcMAAV,Wayne County Head Start & Early Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,,Piedmont,MISSOURI,63957,573-223-7156,Multi-Site Child,33,
0013u00001ilLOVAA2,West Union Head Start,Cancelled Customer,Onboarding,Inactive,,No,Name,,,,,,Multi-Site Child,,
0013u00001WT85JAAT,WTO- Head Start,Cancelled Customer,SaaS Only Activated,Inactive,,No,Name,gowto.org,Seminole,Texas,79360,(806) 319-5499,Multi-Site Parent,22,
